study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB6518	SAMEA2592447	ERX496722	ERR531519	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531519/ERR531519.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531519/seqs_Saliva47.1260275.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531519
PRJEB6518	SAMEA2592448	ERX496723	ERR531520	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531520/ERR531520.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531520/seqs_Saliva163.1260011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531520
PRJEB6518	SAMEA2592449	ERX496724	ERR531521	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531521/ERR531521.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531521/seqs_Stool415.1259729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531521
PRJEB6518	SAMEA2592450	ERX496725	ERR531522	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531522/ERR531522.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531522/seqs_Stool263.1260204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531522
PRJEB6518	SAMEA2592451	ERX496726	ERR531523	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531523/ERR531523.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531523/seqs_Stool482.1259837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531523
PRJEB6518	SAMEA2592452	ERX496727	ERR531524	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531524/ERR531524.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531524/seqs_Saliva53.1260244.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531524
PRJEB6518	SAMEA2592453	ERX496728	ERR531525	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531525/ERR531525.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531525/seqs_Stool134.1259722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531525
PRJEB6518	SAMEA2592454	ERX496729	ERR531526	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531526/ERR531526.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531526/seqs_Stool289.1260216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531526
PRJEB6518	SAMEA2592455	ERX496730	ERR531527	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531527/ERR531527.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531527/seqs_Saliva267.1260193.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531527
PRJEB6518	SAMEA2592456	ERX496731	ERR531528	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531528/ERR531528.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531528/seqs_Saliva281.1260300.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531528
PRJEB6518	SAMEA2592457	ERX496732	ERR531529	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531529/ERR531529.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531529/seqs_Stool542.1259630.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531529
PRJEB6518	SAMEA2592458	ERX496733	ERR531530	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531530/ERR531530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531530/seqs_Stool186.1260035.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531530
PRJEB6518	SAMEA2592459	ERX496734	ERR531531	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531531/ERR531531.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531531/seqs_Stool296.1259707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531531
PRJEB6518	SAMEA2592460	ERX496735	ERR531532	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531532/ERR531532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531532/seqs_Saliva27.1259851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531532
PRJEB6518	SAMEA2592461	ERX496736	ERR531533	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531533/ERR531533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531533/seqs_Stool18.1260341.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531533
PRJEB6518	SAMEA2592462	ERX496737	ERR531534	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531534/ERR531534.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531534/seqs_Stool160.1260432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531534
PRJEB6518	SAMEA2592463	ERX496738	ERR531535	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531535/ERR531535.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531535/seqs_Saliva59.1259669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531535
PRJEB6518	SAMEA2592464	ERX496739	ERR531536	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531536/ERR531536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531536/seqs_Stool142.1260273.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531536
PRJEB6518	SAMEA2592465	ERX496740	ERR531537	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531537/ERR531537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531537/seqs_Stool183.1260030.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531537
PRJEB6518	SAMEA2592466	ERX496741	ERR531538	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531538/ERR531538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531538/seqs_Stool158.1259772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531538
PRJEB6518	SAMEA2592467	ERX496742	ERR531539	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531539/ERR531539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531539/seqs_Saliva204.1259940.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531539
PRJEB6518	SAMEA2592468	ERX496743	ERR531540	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531540/ERR531540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531540/seqs_Saliva135.1259840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531540
PRJEB6518	SAMEA2592469	ERX496744	ERR531541	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531541/ERR531541.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531541/seqs_Stool484.1260078.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531541
PRJEB6518	SAMEA2592470	ERX496745	ERR531542	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531542/ERR531542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531542/seqs_Stool206.1259917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531542
PRJEB6518	SAMEA2592471	ERX496746	ERR531543	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531543/ERR531543.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531543/seqs_Saliva106.1260421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531543
PRJEB6518	SAMEA2592472	ERX496747	ERR531544	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531544/ERR531544.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531544/seqs_Stool264.1259763.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531544
PRJEB6518	SAMEA2592473	ERX496748	ERR531545	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531545/ERR531545.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531545/seqs_Stool104.1260014.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531545
PRJEB6518	SAMEA2592474	ERX496749	ERR531546	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531546/ERR531546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531546/seqs_Saliva71.1260304.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531546
PRJEB6518	SAMEA2592475	ERX496750	ERR531547	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531547/ERR531547.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531547/seqs_Stool45.1259966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531547
PRJEB6518	SAMEA2592476	ERX496751	ERR531548	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531548/ERR531548.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531548/seqs_Saliva120.1260256.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531548
PRJEB6518	SAMEA2592477	ERX496752	ERR531549	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531549/ERR531549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531549/seqs_Stool388.1260020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531549
PRJEB6518	SAMEA2592478	ERX496753	ERR531550	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531550/ERR531550.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531550/seqs_Stool468.1259880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531550
PRJEB6518	SAMEA2592479	ERX496754	ERR531551	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531551/ERR531551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531551/seqs_Saliva25.1259675.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531551
PRJEB6518	SAMEA2592480	ERX496755	ERR531552	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531552/ERR531552.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531552/seqs_Saliva218.1260140.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531552
PRJEB6518	SAMEA2592481	ERX496756	ERR531553	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531553/ERR531553.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531553/seqs_Stool241.1259962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531553
PRJEB6518	SAMEA2592482	ERX496757	ERR531554	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531554/ERR531554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531554/seqs_Stool396.1260420.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531554
PRJEB6518	SAMEA2592483	ERX496758	ERR531555	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531555/ERR531555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531555/seqs_Stool126.1260383.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531555
PRJEB6518	SAMEA2592484	ERX496759	ERR531556	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531556/ERR531556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531556/seqs_Stool61.1259908.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531556
PRJEB6518	SAMEA2592485	ERX496760	ERR531557	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531557/ERR531557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531557/seqs_Stool73.1260310.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531557
PRJEB6518	SAMEA2592486	ERX496761	ERR531558	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531558/ERR531558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531558/seqs_Stool25.1259776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531558
PRJEB6518	SAMEA2592487	ERX496762	ERR531559	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531559/ERR531559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531559/seqs_Saliva40.1259918.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531559
PRJEB6518	SAMEA2592488	ERX496763	ERR531560	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531560/ERR531560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531560/seqs_Stool459.1260356.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531560
PRJEB6518	SAMEA2592489	ERX496764	ERR531561	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531561/ERR531561.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531561/seqs_Saliva20.1259748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531561
PRJEB6518	SAMEA2592490	ERX496765	ERR531562	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531562/ERR531562.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531562/seqs_Saliva167.1259701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531562
PRJEB6518	SAMEA2592491	ERX496766	ERR531563	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531563/ERR531563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531563/seqs_Stool76.1259819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531563
PRJEB6518	SAMEA2592492	ERX496767	ERR531564	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531564/ERR531564.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531564/seqs_Stool270.1260355.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531564
PRJEB6518	SAMEA2592493	ERX496768	ERR531565	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531565/ERR531565.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531565/seqs_Stool110.1260337.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531565
PRJEB6518	SAMEA2592494	ERX496769	ERR531566	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531566/ERR531566.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531566/seqs_Stool153.1259877.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531566
PRJEB6518	SAMEA2592495	ERX496770	ERR531567	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531567/ERR531567.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531567/seqs_Stool361.1259825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531567
PRJEB6518	SAMEA2592496	ERX496771	ERR531568	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531568/ERR531568.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531568/seqs_Stool447.1260139.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531568
PRJEB6518	SAMEA2592497	ERX496772	ERR531569	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531569/ERR531569.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531569/seqs_Stool367.1260235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531569
PRJEB6518	SAMEA2592498	ERX496773	ERR531570	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531570/ERR531570.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531570/seqs_Stool443.1260189.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531570
PRJEB6518	SAMEA2592499	ERX496774	ERR531571	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531571/ERR531571.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531571/seqs_Stool244.1260129.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531571
PRJEB6518	SAMEA2592500	ERX496775	ERR531572	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531572/ERR531572.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531572/seqs_Stool423.1260237.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531572
PRJEB6518	SAMEA2592501	ERX496776	ERR531573	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531573/ERR531573.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531573/seqs_Saliva36.1260007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531573
PRJEB6518	SAMEA2592502	ERX496777	ERR531574	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531574/ERR531574.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531574/seqs_Stool223.1260241.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531574
PRJEB6518	SAMEA2592503	ERX496778	ERR531575	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531575/ERR531575.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531575/seqs_Stool534.1259841.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531575
PRJEB6518	SAMEA2592504	ERX496779	ERR531576	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531576/ERR531576.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531576/seqs_Stool539.1260423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531576
PRJEB6518	SAMEA2592505	ERX496780	ERR531577	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531577/ERR531577.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531577/seqs_Saliva43.1259709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531577
PRJEB6518	SAMEA2592506	ERX496781	ERR531578	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531578/ERR531578.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531578/seqs_Stool194.1260206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531578
PRJEB6518	SAMEA2592507	ERX496782	ERR531579	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531579/ERR531579.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531579/seqs_Stool386.1260377.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531579
PRJEB6518	SAMEA2592508	ERX496783	ERR531580	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531580/ERR531580.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531580/seqs_Stool119.1260065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531580
PRJEB6518	SAMEA2592509	ERX496784	ERR531581	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531581/ERR531581.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531581/seqs_Stool113.1260340.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531581
PRJEB6518	SAMEA2592510	ERX496785	ERR531582	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531582/ERR531582.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531582/seqs_Stool135.1259870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531582
PRJEB6518	SAMEA2592511	ERX496786	ERR531583	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531583/ERR531583.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531583/seqs_Saliva189.1259788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531583
PRJEB6518	SAMEA2592512	ERX496787	ERR531584	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531584/ERR531584.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531584/seqs_Stool312.1259996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531584
PRJEB6518	SAMEA2592513	ERX496788	ERR531585	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531585/ERR531585.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531585/seqs_Stool79.1259760.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531585
PRJEB6518	SAMEA2592514	ERX496789	ERR531586	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531586/ERR531586.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531586/seqs_Saliva193.1259898.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531586
PRJEB6518	SAMEA2592515	ERX496790	ERR531587	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531587/ERR531587.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531587/seqs_Stool377.1259807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531587
PRJEB6518	SAMEA2592516	ERX496791	ERR531588	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531588/ERR531588.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531588/seqs_Stool19.1259657.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531588
PRJEB6518	SAMEA2592517	ERX496792	ERR531589	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531589/ERR531589.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531589/seqs_Stool406.1260181.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531589
PRJEB6518	SAMEA2592518	ERX496793	ERR531590	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531590/ERR531590.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531590/seqs_Stool522.1260231.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531590
PRJEB6518	SAMEA2592519	ERX496794	ERR531591	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531591/ERR531591.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531591/seqs_Saliva110.1260031.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531591
PRJEB6518	SAMEA2592520	ERX496795	ERR531592	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531592/ERR531592.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531592/seqs_Stool197.1260427.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531592
PRJEB6518	SAMEA2592521	ERX496796	ERR531593	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531593/ERR531593.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531593/seqs_Saliva221.1259747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531593
PRJEB6518	SAMEA2592522	ERX496797	ERR531594	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531594/ERR531594.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531594/seqs_Stool41.1260026.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531594
PRJEB6518	SAMEA2592523	ERX496798	ERR531595	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531595/ERR531595.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531595/seqs_Stool115.1260389.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531595
PRJEB6518	SAMEA2592524	ERX496799	ERR531596	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531596/ERR531596.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531596/seqs_Stool490.1260345.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531596
