Run,Assay Type,AvgSpotLen,BioProject,BioSample,BioSampleModel,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,isol_growth_condt,strain,num_replicons,ref_biomaterial,host_subject_id,source_material_ID,Cultivar,Ecotype,isolate
SRR9205571,WGS,267,PRJNA544527,SAMN11846425,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976914,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_g3,PAIRED,RANDOM,GENOMIC,582,234,Bacteroides caccae,ILLUMINA,2019-07-31T00:00:00Z,SRS4883428,aa_0143_0055_g3,SRP200548,missing,BIOML-A10,missing,missing,,,,,
SRR9205572,WGS,247,PRJNA544527,SAMN11846422,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976913,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_e4,PAIRED,RANDOM,GENOMIC,626,248,Bacteroides caccae,ILLUMINA,2019-07-31T00:00:00Z,SRS4883427,aa_0143_0055_e4,SRP200548,missing,BIOML-A7,missing,missing,,,,,
SRR9205573,WGS,255,PRJNA544527,SAMN11846423,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976912,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_f3,PAIRED,RANDOM,GENOMIC,916,362,Bacteroides caccae,ILLUMINA,2019-07-31T00:00:00Z,SRS4883426,aa_0143_0055_f3,SRP200548,missing,BIOML-A8,missing,missing,,,,,
SRR9205574,WGS,253,PRJNA544527,SAMN11846420,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976911,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_e1,PAIRED,RANDOM,GENOMIC,432,172,Bacteroides caccae,ILLUMINA,2019-07-31T00:00:00Z,SRS4883425,aa_0143_0055_e1,SRP200548,missing,BIOML-A5,missing,missing,,,,,
SRR9205575,WGS,237,PRJNA544527,SAMN11846421,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976910,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0055_e3,PAIRED,RANDOM,GENOMIC,821,323,Bacteroides caccae,ILLUMINA,2019-07-31T00:00:00Z,SRS4883422,aa_0143_0055_e3,SRP200548,missing,BIOML-A6,missing,missing,,,,,
SRR9205576,WGS,283,PRJNA544527,SAMN11846428,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976909,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0065_a9,PAIRED,RANDOM,GENOMIC,106,43,Bacteroides caccae,ILLUMINA,2019-07-31T00:00:00Z,SRS4883424,aa_0143_0065_a9,SRP200548,missing,BIOML-A13,missing,missing,,,,,
SRR9205577,WGS,282,PRJNA544527,SAMN11846429,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,04-Jul-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976908,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,aa_0143_0065_b7,PAIRED,RANDOM,GENOMIC,423,168,Bacteroides caccae,ILLUMINA,2019-07-31T00:00:00Z,SRS4883423,aa_0143_0065_b7,SRP200548,missing,BIOML-A14,missing,missing,,,,,
SRR9205578,WGS,272,PRJNA544527,SAMN11846066,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976907,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_f3,PAIRED,RANDOM,GENOMIC,847,344,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883421,am_0224_0086_f3,SRP200548,missing,BIOML-A37,missing,missing,,,,,
SRR9205579,WGS,273,PRJNA544527,SAMN11846067,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976906,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_f5,PAIRED,RANDOM,GENOMIC,824,337,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883420,am_0224_0086_f5,SRP200548,missing,BIOML-A38,missing,missing,,,,,
SRR9205580,WGS,262,PRJNA544527,SAMN11846064,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976905,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_e5,PAIRED,RANDOM,GENOMIC,962,390,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883419,am_0224_0086_e5,SRP200548,missing,BIOML-A35,missing,missing,,,,,
SRR9205581,WGS,259,PRJNA544527,SAMN11846065,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976904,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_e6,PAIRED,RANDOM,GENOMIC,960,388,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883418,am_0224_0086_e6,SRP200548,missing,BIOML-A36,missing,missing,,,,,
SRR9205582,WGS,251,PRJNA544527,SAMN11846062,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976903,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_e2,PAIRED,RANDOM,GENOMIC,827,332,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883417,am_0224_0086_e2,SRP200548,missing,BIOML-A33,missing,missing,,,,,
SRR9205583,WGS,262,PRJNA544527,SAMN11846063,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976902,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_e3,PAIRED,RANDOM,GENOMIC,852,345,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883416,am_0224_0086_e3,SRP200548,missing,BIOML-A34,missing,missing,,,,,
SRR9205584,WGS,264,PRJNA544527,SAMN11846060,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976901,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_d5,PAIRED,RANDOM,GENOMIC,944,382,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883415,am_0224_0086_d5,SRP200548,missing,BIOML-A31,missing,missing,,,,,
SRR9205585,WGS,266,PRJNA544527,SAMN11846061,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976900,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_d6,PAIRED,RANDOM,GENOMIC,957,387,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883414,am_0224_0086_d6,SRP200548,missing,BIOML-A32,missing,missing,,,,,
SRR9205586,WGS,276,PRJNA544527,SAMN11846670,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976899,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_h3,PAIRED,RANDOM,GENOMIC,296,123,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883413,am_0006_0094_h3,SRP200548,missing,BIOML-A53,missing,missing,,,,,
SRR9205588,WGS,277,PRJNA544527,SAMN11846069,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976897,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0086_g1,PAIRED,RANDOM,GENOMIC,236,100,Akkermansia muciniphila,ILLUMINA,2019-07-31T00:00:00Z,SRS4883411,am_0224_0086_g1,SRP200548,missing,BIOML-A40,missing,missing,,,,,
SRR9205589,WGS,254,PRJNA544527,SAMN11846624,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976896,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0037_c2,PAIRED,RANDOM,GENOMIC,221,94,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883410,af_0058_0037_c2,SRP200548,missing,BIOML-A7,missing,missing,,,,,
SRR9205590,WGS,253,PRJNA544527,SAMN11846625,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976895,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0037_d2,PAIRED,RANDOM,GENOMIC,168,71,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883408,af_0058_0037_d2,SRP200548,missing,BIOML-A8,missing,missing,,,,,
SRR9205591,WGS,266,PRJNA544527,SAMN11846626,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976894,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0037_e2,PAIRED,RANDOM,GENOMIC,102,44,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883407,af_0058_0037_e2,SRP200548,missing,BIOML-A9,missing,missing,,,,,
SRR9205592,WGS,269,PRJNA544527,SAMN11846627,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976893,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0037_f2,PAIRED,RANDOM,GENOMIC,130,56,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883409,af_0058_0037_f2,SRP200548,missing,BIOML-A10,missing,missing,,,,,
SRR9205593,WGS,242,PRJNA544527,SAMN11846620,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976892,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0006_c3,PAIRED,RANDOM,GENOMIC,625,271,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883406,af_0058_0006_c3,SRP200548,missing,BIOML-A3,missing,missing,,,,,
SRR9205594,WGS,221,PRJNA544527,SAMN11846621,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976891,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0006_f1,PAIRED,RANDOM,GENOMIC,2660,1084,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883405,af_0058_0006_f1,SRP200548,missing,BIOML-A4,missing,missing,,,,,
SRR9205595,WGS,242,PRJNA544527,SAMN11846622,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976890,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0037_a2,PAIRED,RANDOM,GENOMIC,230,97,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883404,af_0058_0037_a2,SRP200548,missing,BIOML-A5,missing,missing,,,,,
SRR9205596,WGS,246,PRJNA544527,SAMN11846623,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976889,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0037_b2,PAIRED,RANDOM,GENOMIC,226,96,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883403,af_0058_0037_b2,SRP200548,missing,BIOML-A6,missing,missing,,,,,
SRR9205597,WGS,272,PRJNA544527,SAMN11846647,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976888,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0083_d6-BIS,PAIRED,RANDOM,GENOMIC,744,306,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883402,af_0058_0083_d6-BIS,SRP200548,missing,BIOML-A30,missing,missing,,,,,
SRR9205598,WGS,279,PRJNA544527,SAMN11846646,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976887,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0083_c6,PAIRED,RANDOM,GENOMIC,590,240,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883401,af_0058_0083_c6,SRP200548,missing,BIOML-A29,missing,missing,,,,,
SRR9205599,WGS,264,PRJNA544527,SAMN11846645,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976886,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0083_c6-BIS,PAIRED,RANDOM,GENOMIC,828,341,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883399,af_0058_0083_c6-BIS,SRP200548,missing,BIOML-A28,missing,missing,,,,,
SRR9205600,WGS,276,PRJNA544527,SAMN11846644,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976885,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0083_c3,PAIRED,RANDOM,GENOMIC,836,338,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883400,af_0058_0083_c3,SRP200548,missing,BIOML-A27,missing,missing,,,,,
SRR9205601,WGS,265,PRJNA544527,SAMN11846628,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976884,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0037_g2,PAIRED,RANDOM,GENOMIC,217,92,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883397,af_0058_0037_g2,SRP200548,missing,BIOML-A11,missing,missing,,,,,
SRR9205603,WGS,262,PRJNA544527,SAMN11846641,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976882,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0083_c2-BIS,PAIRED,RANDOM,GENOMIC,1121,456,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883396,af_0058_0083_c2-BIS,SRP200548,missing,BIOML-A24,missing,missing,,,,,
SRR9205604,WGS,266,PRJNA544527,SAMN11846640,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976881,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0077_e5,PAIRED,RANDOM,GENOMIC,1167,467,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883395,af_0058_0077_e5,SRP200548,missing,BIOML-A23,missing,missing,,,,,
SRR9205605,WGS,273,PRJNA544527,SAMN11846786,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976880,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0086_b12,PAIRED,RANDOM,GENOMIC,1007,410,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883394,cx_0004_0086_b12,SRP200548,missing,BIOML-A169,missing,missing,,,,,
SRR9205606,WGS,277,PRJNA544527,SAMN11846787,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976879,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0086_b7,PAIRED,RANDOM,GENOMIC,1104,439,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883393,cx_0004_0086_b7,SRP200548,missing,BIOML-A170,missing,missing,,,,,
SRR9205607,WGS,273,PRJNA544527,SAMN11846784,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976878,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0086_a9,PAIRED,RANDOM,GENOMIC,187,82,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883392,cx_0004_0086_a9,SRP200548,missing,BIOML-A167,missing,missing,,,,,
SRR9205608,WGS,274,PRJNA544527,SAMN11846785,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976877,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0086_b11,PAIRED,RANDOM,GENOMIC,1213,477,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883391,cx_0004_0086_b11,SRP200548,missing,BIOML-A168,missing,missing,,,,,
SRR9205609,WGS,280,PRJNA544527,SAMN11846782,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976876,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0086_a11,PAIRED,RANDOM,GENOMIC,220,93,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883390,cx_0004_0086_a11,SRP200548,missing,BIOML-A165,missing,missing,,,,,
SRR9205610,WGS,281,PRJNA544527,SAMN11846783,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976875,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0086_a7,PAIRED,RANDOM,GENOMIC,336,139,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883389,cx_0004_0086_a7,SRP200548,missing,BIOML-A166,missing,missing,,,,,
SRR9205611,WGS,237,PRJNA544527,SAMN11846780,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976874,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bq_0049_0037_a5,PAIRED,RANDOM,GENOMIC,104,48,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883388,bq_0049_0037_a5,SRP200548,missing,BIOML-A163,missing,missing,,,,,
